2.0,0.01322
3.5,0.07084
5.0,0.20652
6.5,0.45347
8.0,0.84175
9.5,1.38943
11.0,2.09348
12.5,2.92983
14.0,3.86158
15.5,4.84865
17.0,5.8548
18.5,6.85097
20.0,7.81601
21.5,8.73594
23.0,9.60257
24.5,10.41213
26.0,11.16394
27.5,11.85946
29.0,12.50145
30.5,13.09344
32.0,13.63935
33.5,14.14315
35.0,14.60873
36.5,15.03978
38.0,15.43974
39.5,15.81173
41.0,16.15859
42.5,16.48286
44.0,16.78678
45.5,17.07236
47.0,17.34138
48.5,17.59538
